,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3663,ZMO1_ZMO1315,ZCP4_0036,99.654,289,1,0,1,289,1,289,0.0,605.0,289,1.0,<=>
3664,ZMO1_ZMO1316,ZCP4_0035,98.198,444,8,0,1,444,1,444,0.0,877.0,444,1.0,<=>
3666,ZMO1_ZMO1317,ZCP4_0034,99.609,256,1,0,1,256,1,256,0.0,525.0,256,1.0,<=>
3668,ZMO1_ZMO1318,ZCP4_0033,99.583,240,1,0,1,240,1,240,1.3799999999999999e-178,486.0,240,1.0,<=>
3670,ZMO1_ZMO1319,ZCP4_0032,98.469,196,3,0,1,196,1,196,1.32e-143,394.0,196,1.0,<=>
3671,ZMO1_ZMO1320,ZCP4_0031,99.755,408,1,0,1,408,1,408,0.0,827.0,408,1.0,<=>
3673,ZMO1_ZMO1321,ZCP4_0030,99.794,485,1,0,1,485,1,485,0.0,980.0,485,1.0,<=>
3674,ZMO1_ZMO1322,ZCP4_0029,99.574,235,1,0,1,235,1,235,3.2300000000000003e-173,472.0,235,1.0,<=>
3686,ZMO1_ZMO1323,ZCP4_0028,99.633,545,2,0,1,545,1,545,0.0,1107.0,545,1.0,<=>
3694,ZMO1_ZMO1324,ZCP4_0027,98.773,163,2,0,1,163,1,163,2.0199999999999998e-113,315.0,163,1.0,<=>
3695,ZMO1_ZMO1325,ZCP4_0026,100.0,323,0,0,1,323,1,323,0.0,656.0,323,1.0,<=>
3696,ZMO1_ZMO1326,ZCP4_0025,100.0,134,0,0,1,134,1,134,1.0199999999999999e-94,265.0,134,1.0,<=>
3697,ZMO1_ZMO1327,ZCP4_0024,100.0,90,0,0,1,90,1,90,4.55e-62,179.0,90,1.0,<=>
3698,ZMO1_ZMO1328,ZCP4_0023,99.627,268,1,0,1,268,1,268,0.0,546.0,268,1.0,<=>
3701,ZMO1_ZMO1329,ZCP4_0022,100.0,258,0,0,1,258,1,258,0.0,530.0,258,1.0,<=>
3702,ZMO1_ZMO1331,ZCP4_0021,98.826,937,10,1,1,936,1,937,0.0,1889.0,936,1.001068376068376,<=>
3704,ZMO1_ZMO1334,ZCP4_0020,98.529,204,3,0,1,204,1,204,1.55e-150,412.0,204,1.0,<=>
3705,ZMO1_ZMO1335,ZCP4_0019,99.0,200,2,0,1,200,1,200,5.61e-148,405.0,200,1.0,<=>
3706,ZMO1_ZMO1336,ZCP4_0018,99.01,303,3,0,1,303,1,303,0.0,612.0,303,1.0,<=>
3717,ZMO1_ZMO1337,ZCP4_0017,99.574,235,1,0,1,235,1,235,2.8700000000000003e-179,487.0,235,1.0,<=>
3718,ZMO1_ZMO1338,ZCP4_0016,98.529,204,3,0,1,204,1,204,2.9200000000000002e-145,399.0,204,1.0,<=>
3721,ZMO1_ZMO2018,ZCP4_0015,99.306,432,3,0,1,432,1,432,0.0,856.0,432,1.0,<=>
3722,ZMO1_ZMO1341,ZCP4_0014,99.673,306,1,0,1,306,1,306,0.0,634.0,306,1.0,<=>
3723,ZMO1_ZMO1344,ZCP4_0012,99.644,281,1,0,1,281,1,281,0.0,573.0,281,1.0,<=>
3728,ZMO1_ZMO1345,ZCP4_0011,99.423,867,5,0,1,867,1,867,0.0,1794.0,867,1.0,<=>
3730,ZMO1_ZMO1346,ZCP4_0010,99.371,318,2,0,1,318,1,318,0.0,624.0,318,1.0,<=>
3731,ZMO1_ZMO1347,ZCP4_0009,100.0,337,0,0,1,337,1,337,0.0,694.0,337,1.0,<=>
3732,ZMO1_ZMO1348,ZCP4_0008,100.0,276,0,0,1,276,1,276,0.0,565.0,276,1.0,<=>
3733,ZMO1_ZMO1350,ZCP4_0007,100.0,253,0,0,1,253,1,253,0.0,514.0,253,1.0,<=>
3734,ZMO1_ZMO1351,ZCP4_0006,99.102,334,3,0,1,334,1,334,0.0,680.0,334,1.0,<=>
3736,ZMO1_ZMO1352,ZCP4_0005,100.0,242,0,0,1,242,1,242,3.38e-174,475.0,242,1.0,<=>
3737,ZMO1_ZMO1353,ZCP4_0004,99.462,186,1,0,1,186,1,186,2.8599999999999998e-139,382.0,186,1.0,<=>
3738,ZMO1_ZMO1354,ZCP4_0003,99.454,366,2,0,1,366,1,366,0.0,734.0,366,1.0,<=>
3740,ZMO1_ZMO1355,ZCP4_0002,99.678,621,2,0,1,621,1,621,0.0,1255.0,621,1.0,<=>
3792,ZMO1_ZMO1356,ZCP4_0001,100.0,484,0,0,1,484,1,484,0.0,1004.0,484,1.0,<=>
3793,ZMO1_ZMO1358,ZCP4_1766,100.0,87,0,0,1,87,1,87,8.35e-59,171.0,87,1.0,<=>
3794,ZMO1_ZMO1360,ZCP4_1765,99.824,568,1,0,1,568,1,568,0.0,1164.0,568,1.0,<=>
3797,ZMO1_ZMO2066,ZCP4_1764,98.333,60,1,0,1,60,1,60,2.08e-40,122.0,60,1.0,<=>
3799,ZMO1_ZMO2068,ZCP4_1762,98.63,73,1,0,1,73,1,73,1.88e-49,146.0,73,1.0,<=>
3800,ZMO1_ZMO1364,ZCP4_1761,99.558,453,2,0,1,453,1,453,0.0,935.0,453,1.0,<=>
3802,ZMO1_ZMO1365,ZCP4_1760,99.809,1045,2,0,1,1045,1,1045,0.0,2141.0,1045,1.0,<=>
3806,ZMO1_ZMO1366,ZCP4_1759,100.0,204,0,0,1,204,1,204,5.19e-154,421.0,204,1.0,<=>
3807,ZMO1_ZMO1369,ZCP4_1758,98.773,326,4,0,1,326,1,326,0.0,662.0,326,1.0,<=>
3808,ZMO1_ZMO1370,ZCP4_1757,98.582,282,4,0,1,282,1,282,0.0,583.0,282,1.0,<=>
3812,ZMO1_ZMO1372,ZCP4_1755,98.221,281,5,0,1,281,1,281,0.0,571.0,281,1.0,<=>
3826,ZMO1_ZMO1373,ZCP4_1754,100.0,170,0,0,1,170,1,170,6.18e-131,360.0,170,1.0,<=>
3828,ZMO1_ZMO1375,ZCP4_1753,100.0,246,0,0,1,246,1,246,0.0,508.0,246,1.0,<=>
3829,ZMO1_ZMO1377,ZCP4_1751,100.0,477,0,0,1,477,1,477,0.0,988.0,477,1.0,<=>
3830,ZMO1_ZMO1378,ZCP4_1750,99.574,469,2,0,1,469,1,469,0.0,933.0,469,1.0,<=>
3833,ZMO1_ZMO1380,ZCP4_1749,99.719,356,1,0,1,356,1,356,0.0,749.0,356,1.0,<=>
3834,ZMO1_ZMO1381,ZCP4_1748,99.405,336,2,0,1,336,1,336,0.0,688.0,336,1.0,<=>
3836,ZMO1_ZMO1382,ZCP4_1747,99.327,446,3,0,1,446,1,446,0.0,918.0,446,1.0,<=>
3839,ZMO1_ZMO1384,ZCP4_1746,100.0,306,0,0,1,306,1,306,0.0,625.0,306,1.0,<=>
3847,ZMO1_ZMO1385,ZCP4_1745,99.764,424,1,0,1,424,1,424,0.0,857.0,424,1.0,<=>
3848,ZMO1_ZMO1386,ZCP4_1744,99.134,231,2,0,1,231,1,231,2.53e-167,457.0,231,1.0,<=>
3849,ZMO1_ZMO1387,ZCP4_1743,100.0,234,0,0,1,234,1,234,9.849999999999999e-176,478.0,234,1.0,<=>
3861,ZMO1_ZMO1388,ZCP4_1742,99.822,563,1,0,1,563,1,563,0.0,1149.0,563,1.0,<=>
3862,ZMO1_ZMO1389,ZCP4_1741,99.036,726,7,0,1,726,1,726,0.0,1472.0,726,1.0,<=>
3863,ZMO1_ZMO1390,ZCP4_1740,99.669,302,1,0,1,302,1,302,0.0,611.0,302,1.0,<=>
3864,ZMO1_ZMO1391,ZCP4_1739,100.0,325,0,0,1,325,1,325,0.0,657.0,325,1.0,<=>
3865,ZMO1_ZMO1392,ZCP4_1738,99.441,179,1,0,1,179,1,179,9.4e-133,365.0,179,1.0,<=>
3867,ZMO1_ZMO1393,ZCP4_1737,99.752,403,1,0,1,403,1,403,0.0,818.0,403,1.0,<=>
3869,ZMO1_ZMO1394,ZCP4_1736,100.0,364,0,0,1,364,1,364,0.0,740.0,364,1.0,<=>
3871,ZMO1_ZMO1395,ZCP4_1735,99.644,281,1,0,1,281,1,281,0.0,563.0,281,1.0,<=>
3873,ZMO1_ZMO1396,ZCP4_1734,100.0,224,0,0,1,224,1,224,5e-172,468.0,224,1.0,<=>
3874,ZMO1_ZMO1398,ZCP4_1733,100.0,82,0,0,1,82,1,82,2.69e-57,166.0,82,1.0,<=>
3875,ZMO1_ZMO1399,ZCP4_1732,99.634,273,1,0,1,273,1,273,0.0,565.0,273,1.0,<=>
3876,ZMO1_ZMO1400,ZCP4_1731,100.0,385,0,0,1,385,1,385,0.0,793.0,385,1.0,<=>
3877,ZMO1_ZMO1401,ZCP4_1730,99.617,261,1,0,1,261,1,261,0.0,535.0,261,1.0,<=>
3879,ZMO1_ZMO1402,ZCP4_1729,97.391,115,3,0,1,115,1,115,9.509999999999999e-83,233.0,115,1.0,<=>
3882,ZMO1_ZMO1403,ZCP4_1728,99.11,337,3,0,1,337,1,337,0.0,685.0,337,1.0,<=>
3885,ZMO1_ZMO1404,ZCP4_1727,100.0,232,0,0,1,232,1,232,7.1e-174,473.0,232,1.0,<=>
3887,ZMO1_ZMO1405,ZCP4_1726,99.621,264,1,0,1,264,1,264,0.0,530.0,264,1.0,<=>
3890,ZMO1_ZMO1406,ZCP4_1725,99.6,250,1,0,1,250,1,250,0.0,516.0,250,1.0,<=>
3892,ZMO1_ZMO1407,ZCP4_1724,100.0,341,0,0,1,341,1,341,0.0,693.0,341,1.0,<=>
3894,ZMO1_ZMO1408,ZCP4_1723,99.323,739,5,0,1,739,1,739,0.0,1515.0,739,1.0,<=>
3896,ZMO1_ZMO1409,ZCP4_1722,100.0,266,0,0,1,266,1,266,0.0,550.0,266,1.0,<=>
3900,ZMO1_ZMO2019,ZCP4_1721,100.0,57,0,0,1,57,1,57,4.87e-37,114.0,57,1.0,<=>
3901,ZMO1_ZMO1410,ZCP4_1720,100.0,163,0,0,1,163,1,163,1.84e-119,330.0,163,1.0,<=>
3903,ZMO1_ZMO1411,ZCP4_1719,100.0,143,0,0,1,143,1,143,5.0699999999999996e-104,289.0,143,1.0,<=>
3904,ZMO1_ZMO1412,ZCP4_1718,100.0,137,0,0,1,137,1,137,3.88e-101,281.0,137,1.0,<=>
3905,ZMO1_ZMO1413,ZCP4_1717,98.734,158,2,0,1,158,1,158,9.02e-118,325.0,158,1.0,<=>
3907,ZMO1_ZMO1414,ZCP4_1716,98.558,208,3,0,1,208,1,208,1.0899999999999999e-150,412.0,208,1.0,<=>
3908,ZMO1_ZMO1415,ZCP4_1715,98.361,183,3,0,1,183,1,183,9.06e-134,368.0,183,1.0,<=>
3910,ZMO1_ZMO1417,ZCP4_1714,100.0,458,0,0,1,458,1,458,0.0,927.0,458,1.0,<=>
3912,ZMO1_ZMO1419,ZCP4_1712,99.057,318,3,0,1,318,1,318,0.0,630.0,318,1.0,<=>
3913,ZMO1_ZMO1420,ZCP4_1711,99.441,179,1,0,1,179,1,179,7.27e-130,358.0,179,1.0,<=>
3914,ZMO1_ZMO1421,ZCP4_1710,100.0,362,0,0,1,362,1,362,0.0,753.0,362,1.0,<=>
3915,ZMO1_ZMO1422,ZCP4_1709,99.587,968,4,0,1,968,1,968,0.0,1973.0,968,1.0,<=>
3919,ZMO1_ZMO1423,ZCP4_1708,99.684,948,3,0,1,948,1,948,0.0,1952.0,948,1.0,<=>
3922,ZMO1_ZMO1424,ZCP4_1707,100.0,864,0,0,1,864,1,864,0.0,1742.0,864,1.0,<=>
3926,ZMO1_ZMO1425,ZCP4_1706,97.449,196,5,0,1,196,1,196,7.97e-142,389.0,196,1.0,<=>
3928,ZMO1_ZMO1428,ZCP4_1704,97.306,297,8,0,1,297,1,297,0.0,598.0,297,1.0,<=>
3929,ZMO1_ZMO1429,ZCP4_1703,100.0,567,0,0,1,567,1,567,0.0,1163.0,567,1.0,<=>
3936,ZMO1_ZMO1430,ZCP4_1702,100.0,365,0,0,1,365,1,365,0.0,729.0,365,1.0,<=>
3942,ZMO1_ZMO1431,ZCP4_1701,100.0,77,0,0,1,77,1,77,4.1799999999999995e-52,153.0,77,1.0,<=>
3943,ZMO1_ZMO1432,ZCP4_1700,99.704,676,2,0,1,676,1,676,0.0,1377.0,676,1.0,<=>
3944,ZMO1_ZMO1433,ZCP4_1699,99.11,337,3,0,1,337,1,337,0.0,660.0,337,1.0,<=>
3945,ZMO1_ZMO1434,ZCP4_1698,100.0,199,0,0,1,199,1,199,1.71e-148,406.0,199,1.0,<=>
3946,ZMO1_ZMO1435,ZCP4_1697,99.527,846,4,0,1,846,1,846,0.0,1748.0,846,1.0,<=>
3952,ZMO1_ZMO1436,ZCP4_1696,100.0,146,0,0,1,146,1,146,1.89e-107,298.0,146,1.0,<=>
3953,ZMO1_ZMO1437,ZCP4_1695,100.0,210,0,0,1,210,1,210,7.98e-153,418.0,210,1.0,<=>
3955,ZMO1_ZMO1438,ZCP4_1694,100.0,153,0,0,1,153,1,153,4.55e-112,310.0,153,1.0,<=>
3960,ZMO1_ZMO1439,ZCP4_1693,100.0,263,0,0,1,263,1,263,0.0,536.0,263,1.0,<=>
3963,ZMO1_ZMO1440,ZCP4_1692,99.638,276,1,0,1,276,1,276,0.0,565.0,276,1.0,<=>
3964,ZMO1_ZMO1441,ZCP4_1691,100.0,365,0,0,1,365,1,365,0.0,743.0,365,1.0,<=>
3965,ZMO1_ZMO1442,ZCP4_1690,97.993,299,4,1,1,299,1,297,0.0,607.0,299,1.0,<=>
3966,ZMO1_ZMO1443,ZCP4_1689,99.572,467,2,0,1,467,1,467,0.0,945.0,469,0.9957356076759062,<=>
3968,ZMO1_ZMO1444,ZCP4_1688,99.853,682,1,0,1,682,1,682,0.0,1374.0,682,1.0,<=>
3969,ZMO1_ZMO1446,ZCP4_1687,100.0,290,0,0,1,290,1,290,0.0,608.0,290,1.0,<=>
3970,ZMO1_ZMO1447,ZCP4_1686,98.867,353,4,0,1,353,1,353,0.0,718.0,353,1.0,<=>
3971,ZMO1_ZMO1448,ZCP4_1684,100.0,130,0,0,1,130,1,130,1.09e-93,262.0,130,1.0,<=>
3972,ZMO1_ZMO1449,ZCP4_1683,100.0,503,0,0,1,503,1,503,0.0,1045.0,503,1.0,<=>
3973,ZMO1_ZMO1450,ZCP4_1682,97.868,469,10,0,1,469,1,469,0.0,959.0,469,1.0,<=>
3974,ZMO1_ZMO1451,ZCP4_1681,99.422,346,2,0,1,346,1,346,0.0,706.0,346,1.0,<=>
3976,ZMO1_ZMO1452,ZCP4_1680,99.756,409,1,0,1,409,1,409,0.0,811.0,409,1.0,<=>
3984,ZMO1_ZMO1455,ZCP4_1679,100.0,198,0,0,1,198,1,198,2.75e-147,403.0,198,1.0,<=>
3986,ZMO1_ZMO1456,ZCP4_1678,99.541,218,1,0,1,218,1,218,8.49e-156,426.0,218,1.0,<=>
3989,ZMO1_ZMO1457,ZCP4_1677,99.528,424,2,0,1,424,1,424,0.0,849.0,424,1.0,<=>
3990,ZMO1_ZMO1458,ZCP4_1676,99.325,593,4,0,1,593,1,593,0.0,1210.0,593,1.0,<=>
4002,ZMO1_ZMO1464,ZCP4_1675,100.0,73,0,0,1,73,1,73,3.98e-51,150.0,73,1.0,<=>
4003,ZMO1_ZMO1465,ZCP4_1674,100.0,442,0,0,1,442,1,442,0.0,885.0,442,1.0,<=>
4004,ZMO1_ZMO1466,ZCP4_1673,99.628,269,1,0,1,269,1,269,0.0,562.0,269,1.0,<=>
4006,ZMO1_ZMO1467,ZCP4_0099,74.254,268,69,0,7,274,11,278,2.0000000000000002e-157,435.0,274,0.9781021897810219,<=>
4007,ZMO1_ZMO1470,ZCP4_1672,100.0,298,0,0,1,298,1,298,0.0,617.0,298,1.0,<=>
4008,ZMO1_ZMO1471,ZCP4_1671,100.0,605,0,0,1,605,1,605,0.0,1216.0,605,1.0,<=>
4016,ZMO1_ZMO1473,ZCP4_1670,100.0,228,0,0,1,228,1,228,6.66e-172,468.0,228,1.0,<=>
4017,ZMO1_ZMO1475,ZCP4_1669,99.756,820,2,0,1,820,1,820,0.0,1675.0,820,1.0,<=>
4026,ZMO1_ZMO1478,ZCP4_1667,99.574,235,1,0,1,235,1,235,1.0800000000000001e-173,473.0,235,1.0,<=>
4027,ZMO1_ZMO1479,ZCP4_1666,98.71,310,4,0,1,310,1,310,0.0,605.0,310,1.0,<=>
4028,ZMO1_ZMO1480,ZCP4_1665,99.598,249,1,0,1,249,1,249,0.0,493.0,249,1.0,<=>
4029,ZMO1_ZMO1481,ZCP4_1664,99.749,398,1,0,1,398,1,398,0.0,797.0,398,1.0,<=>
4030,ZMO1_ZMO1482,ZCP4_1663,99.437,1066,6,0,1,1066,1,1066,0.0,2159.0,1066,1.0,<=>
4032,ZMO1_ZMO1484,ZCP4_1662,98.758,1047,13,0,1,1047,1,1047,0.0,2140.0,1047,1.0,<=>
4035,ZMO1_ZMO1485,ZCP4_1661,99.552,446,2,0,1,446,1,446,0.0,928.0,446,1.0,<=>
4037,ZMO1_ZMO1487,ZCP4_1659,100.0,258,0,0,1,258,1,258,0.0,541.0,258,1.0,<=>
4040,ZMO1_ZMO1488,ZCP4_1658,100.0,292,0,0,1,292,1,292,0.0,593.0,292,1.0,<=>
4041,ZMO1_ZMO1489,ZCP4_1657,99.248,266,2,0,1,266,1,266,0.0,532.0,266,1.0,<=>
4042,ZMO1_ZMO1490,ZCP4_1656,100.0,204,0,0,1,204,1,204,1.53e-149,409.0,204,1.0,<=>
4044,ZMO1_ZMO1491,ZCP4_1655,100.0,267,0,0,1,267,1,267,0.0,547.0,267,1.0,<=>
4046,ZMO1_ZMO1493,ZCP4_1654,98.958,192,2,0,1,192,1,192,3.31e-137,377.0,192,1.0,<=>
4047,ZMO1_ZMO1494,ZCP4_1653,99.336,301,2,0,1,301,1,301,0.0,595.0,301,1.0,<=>
4049,ZMO1_ZMO1495,ZCP4_1652,99.471,189,1,0,1,189,1,189,1.39e-138,380.0,189,1.0,<=>
4050,ZMO1_ZMO1496,ZCP4_1651,99.548,885,4,0,1,885,1,885,0.0,1808.0,885,1.0,<=>
4051,ZMO1_ZMO1497,ZCP4_1650,99.398,498,3,0,1,498,1,498,0.0,993.0,498,1.0,<=>
4054,ZMO1_ZMO1498,ZCP4_1649,100.0,125,0,0,1,125,1,125,1.78e-92,259.0,125,1.0,<=>
4055,ZMO1_ZMO1499,ZCP4_1648,98.131,107,2,0,1,107,1,107,1.21e-72,207.0,107,1.0,<=>
4056,ZMO1_ZMO1500,ZCP4_1647,100.0,255,0,0,1,255,1,255,0.0,513.0,255,1.0,<=>
4058,ZMO1_ZMO1501,ZCP4_1646,99.6,250,1,0,1,250,1,250,0.0,494.0,250,1.0,<=>
4060,ZMO1_ZMO1502,ZCP4_1645,98.122,213,4,0,1,213,17,229,1.01e-158,434.0,213,1.0,<=>
4062,ZMO1_ZMO1503,ZCP4_1644,100.0,206,0,0,1,206,1,206,1.89e-155,424.0,206,1.0,<=>
4063,ZMO1_ZMO1504,ZCP4_1643,100.0,163,0,0,1,163,1,163,4.3399999999999996e-119,329.0,163,1.0,<=>
4064,ZMO1_ZMO1506,ZCP4_1642,97.321,112,3,0,1,112,1,112,1.85e-79,225.0,112,1.0,<=>
4065,ZMO1_ZMO1507,ZCP4_1641,100.0,177,0,0,1,177,13,189,7.49e-130,358.0,177,1.0,<=>
4066,ZMO1_ZMO1508,ZCP4_1640,100.0,419,0,0,1,419,1,419,0.0,862.0,419,1.0,<=>
4068,ZMO1_ZMO1509,ZCP4_1639,100.0,358,0,0,1,358,1,358,0.0,709.0,358,1.0,<=>
4070,ZMO1_ZMO1510,ZCP4_1638,98.951,286,3,0,1,286,10,295,0.0,572.0,286,1.0,<=>
4074,ZMO1_ZMO1511,ZCP4_1637,100.0,357,0,0,1,357,1,357,0.0,705.0,357,1.0,<=>
4075,ZMO1_ZMO1512,ZCP4_1636,99.16,595,5,0,1,595,1,595,0.0,1209.0,595,1.0,<=>
4106,ZMO1_ZMO1513,ZCP4_1635,99.62,789,3,0,1,789,1,789,0.0,1592.0,789,1.0,<=>
4107,ZMO1_ZMO1514,ZCP4_1634,100.0,370,0,0,5,374,1,370,0.0,762.0,374,0.9893048128342246,<=>
4108,ZMO1_ZMO1515,ZCP4_1633,100.0,125,0,0,1,125,1,125,4.43e-88,248.0,125,1.0,<=>
4109,ZMO1_ZMO1516,ZCP4_1632,100.0,67,0,0,1,67,1,67,3.1099999999999998e-46,137.0,67,1.0,<=>
4110,ZMO1_ZMO1518,ZCP4_1631,99.228,259,2,0,1,259,1,259,0.0,526.0,259,1.0,<=>
4114,ZMO1_ZMO1519,ZCP4_1630,100.0,311,0,0,1,311,1,311,0.0,624.0,311,1.0,<=>
4115,ZMO1_ZMO1520,ZCP4_1629,100.0,76,0,0,1,76,1,76,2.5999999999999997e-54,158.0,76,1.0,<=>
4116,ZMO1_ZMO1521,ZCP4_1628,98.958,192,2,0,1,192,1,192,8.88e-143,391.0,192,1.0,<=>
4117,ZMO1_ZMO1522,ZCP4_1627,99.604,1010,4,0,1,1010,1,1010,0.0,2064.0,1010,1.0,<=>
4128,ZMO1_ZMO1524,ZCP4_1626,100.0,309,0,0,1,309,1,309,0.0,620.0,309,1.0,<=>
4129,ZMO1_ZMO1525,ZCP4_1625,84.491,864,92,6,195,1027,91,943,0.0,1395.0,1027,0.8412852969814996,<=>
4137,ZMO1_ZMO1527,ZCP4_1624,99.909,1099,1,0,1,1099,1,1099,0.0,2218.0,1099,1.0,<=>
4143,ZMO1_ZMO1528,ZCP4_1623,100.0,1032,0,0,1,1032,1,1032,0.0,2074.0,1032,1.0,<=>
4150,ZMO1_ZMO1529,ZCP4_1622,100.0,440,0,0,1,440,1,440,0.0,899.0,440,1.0,<=>
4154,ZMO1_ZMO1530,ZCP4_1621,100.0,336,0,0,1,336,1,336,0.0,680.0,336,1.0,<=>
4155,ZMO1_ZMO1531,ZCP4_1620,100.0,77,0,0,1,77,1,77,3.13e-53,156.0,77,1.0,<=>
4156,ZMO1_ZMO1532,ZCP4_1619,100.0,221,0,0,1,221,1,221,3.03e-168,458.0,221,1.0,<=>
4157,ZMO1_ZMO1533,ZCP4_1618,99.451,182,1,0,1,182,1,182,1.26e-127,352.0,182,1.0,<=>
4158,ZMO1_ZMO1538,ZCP4_1616,99.744,1174,3,0,1,1174,1,1174,0.0,2414.0,1174,1.0,<=>
4159,ZMO1_ZMO1540,ZCP4_1615,100.0,100,0,0,1,100,1,100,1.1300000000000001e-70,202.0,100,1.0,<=>
4160,ZMO1_ZMO1541,ZCP4_1614,99.839,620,1,0,22,641,1,620,0.0,1245.0,641,0.9672386895475819,<=>
4166,ZMO1_ZMO1542,ZCP4_1613,100.0,193,0,0,1,193,1,193,2.32e-139,383.0,193,1.0,<=>
4167,ZMO1_ZMO1543,ZCP4_1612,99.516,620,3,0,1,620,1,620,0.0,1254.0,620,1.0,<=>
4168,ZMO1_ZMO1544,ZCP4_1611,99.694,327,1,0,1,327,1,327,0.0,671.0,327,1.0,<=>
4169,ZMO1_ZMO1545,ZCP4_1610,99.034,207,2,0,1,207,1,207,5.710000000000001e-156,426.0,207,1.0,<=>
4172,ZMO1_ZMO1547,ZCP4_1609,100.0,188,0,0,1,188,1,188,3.15e-141,387.0,188,1.0,<=>
4174,ZMO1_ZMO1548,ZCP4_1608,99.724,725,2,0,1,725,1,725,0.0,1489.0,725,1.0,<=>
4176,ZMO1_ZMO1549,ZCP4_1607,99.01,101,1,0,1,101,1,101,3.22e-71,203.0,101,1.0,<=>
4178,ZMO1_ZMO1550,ZCP4_1606,100.0,222,0,0,1,222,1,222,5.060000000000001e-164,447.0,222,1.0,<=>
4179,ZMO1_ZMO1551,ZCP4_1605,100.0,430,0,0,1,430,1,430,0.0,874.0,430,1.0,<=>
4180,ZMO1_ZMO1552,ZCP4_1604,100.0,157,0,0,1,157,1,157,9.33e-118,325.0,157,1.0,<=>
4181,ZMO1_ZMO1553,ZCP4_1603,100.0,321,0,0,1,321,1,321,0.0,657.0,321,1.0,<=>
4182,ZMO1_ZMO1554,ZCP4_1602,98.438,256,4,0,1,256,1,256,0.0,516.0,256,1.0,<=>
4183,ZMO1_ZMO1556,ZCP4_1601,99.567,462,2,0,1,462,1,462,0.0,950.0,462,1.0,<=>
4184,ZMO1_ZMO1557,ZCP4_1600,99.803,508,1,0,1,508,1,508,0.0,1040.0,508,1.0,<=>
4186,ZMO1_ZMO1561,ZCP4_1599,99.573,234,1,0,1,234,1,234,2.5100000000000002e-173,472.0,234,1.0,<=>
4196,ZMO1_ZMO1562,ZCP4_1598,100.0,155,0,0,1,155,1,155,4.45e-116,321.0,155,1.0,<=>
4197,ZMO1_ZMO1563,ZCP4_1597,100.0,327,0,0,1,327,1,327,0.0,671.0,327,1.0,<=>
4198,ZMO1_ZMO1564,ZCP4_1595,98.404,188,3,0,1,188,1,188,1.76e-135,372.0,188,1.0,<=>
4199,ZMO1_ZMO1566,ZCP4_1594,99.065,107,1,0,1,107,1,107,6.12e-73,208.0,107,1.0,<=>
4200,ZMO1_ZMO1567,ZCP4_1593,98.462,390,6,0,1,390,1,390,0.0,796.0,390,1.0,<=>
4201,ZMO1_ZMO1568,ZCP4_1592,99.127,802,7,0,1,802,6,807,0.0,1638.0,802,1.0,<=>
4210,ZMO1_ZMO1569,ZCP4_1591,100.0,263,0,0,1,263,1,263,0.0,536.0,263,1.0,<=>
4212,ZMO1_ZMO1570,ZCP4_1590,99.481,771,4,0,1,771,1,771,0.0,1600.0,771,1.0,<=>
4213,ZMO1_ZMO1571,ZCP4_1589,100.0,476,0,0,1,476,1,476,0.0,967.0,476,1.0,<=>
4214,ZMO1_ZMO1572,ZCP4_1588,99.412,340,2,0,1,340,1,340,0.0,680.0,340,1.0,<=>
4215,ZMO1_ZMO2021,ZCP4_1587,100.0,60,0,0,1,60,1,60,8.16e-41,123.0,60,1.0,<=>
4216,ZMO1_ZMO1573,ZCP4_1586,99.353,309,2,0,1,309,1,309,0.0,634.0,309,1.0,<=>
4217,ZMO1_ZMO1574,ZCP4_1585,99.671,304,1,0,1,304,1,304,0.0,632.0,304,1.0,<=>
4227,ZMO1_ZMO1576,ZCP4_1584,99.597,248,1,0,1,248,1,248,0.0,500.0,248,1.0,<=>
4241,ZMO1_ZMO1577,ZCP4_1583,98.768,406,5,0,1,406,1,406,0.0,781.0,406,1.0,<=>
4244,ZMO1_ZMO1578,ZCP4_1582,98.819,254,3,0,9,262,1,254,0.0,509.0,262,0.9694656488549618,<=>
4259,ZMO1_ZMO1579,ZCP4_1581,98.66,373,5,0,1,373,1,373,0.0,761.0,373,1.0,<=>
4260,ZMO1_ZMO1581,ZCP4_1574,98.98,98,1,0,1,98,1,98,2.48e-70,201.0,98,1.0,<=>
4263,ZMO1_ZMO1582,ZCP4_1573,100.0,163,0,0,1,163,1,163,3.19e-120,332.0,163,1.0,<=>
4264,ZMO1_ZMO1583,ZCP4_1572,99.877,812,1,0,1,812,1,812,0.0,1675.0,812,1.0,<=>
4267,ZMO1_ZMO1584,ZCP4_1571,99.468,376,2,0,1,376,1,376,0.0,758.0,376,1.0,<=>
4268,ZMO1_ZMO1586,ZCP4_1570,100.0,157,0,0,1,157,1,157,3.42e-115,319.0,157,1.0,<=>
4270,ZMO1_ZMO1587,ZCP4_1569,100.0,117,0,0,1,117,1,117,9.4e-81,228.0,117,1.0,<=>
4271,ZMO1_ZMO1588,ZCP4_1568,99.894,946,1,0,1,946,1,946,0.0,1941.0,946,1.0,<=>
4291,ZMO1_ZMO1590,ZCP4_1565,100.0,253,0,0,1,253,1,253,0.0,510.0,253,1.0,<=>
4323,ZMO1_ZMO1591,ZCP4_1564,99.615,260,1,0,14,273,1,260,0.0,511.0,273,0.9523809523809523,<=>
