Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX22720576	SRR27028724	2024-03-20 20:54:23	2023-12-02 19:49:03	18044592	3608918400	18044592	200	2304		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR027/27028/SRR27028724/SRR27028724.lite.1	AC2819633-1A	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	BGISEQ	BGISEQ-500	SRP475473	PRJNA1047928		1047928	SRS19711375	SAMN38600170	simple	542	Zymomonas mobilis	AC2819633-1A							no					HUBEI UNIVERSITY	SRA1761675		public	A978AB3462C98DC9F9FE9A5DF351D94C	5E6B8380B9832C7A3E658BA0819065D5		
SRX22720577	SRR27028723	2024-03-20 20:54:23	2023-12-02 19:48:58	18083790	3616758000	18083790	200	2314		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR027/27028/SRR27028723/SRR27028723.lite.1	AC2819633-2A	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	BGISEQ	BGISEQ-500	SRP475473	PRJNA1047928		1047928	SRS19711376	SAMN38600171	simple	542	Zymomonas mobilis	AC2819633-2A							no					HUBEI UNIVERSITY	SRA1761675		public	7540ACF889834F29869C9A8B42812AA2	C985DFF557AD1AFC33F3BDF2F7A70F9D		
SRX22720578	SRR27028722	2024-03-20 20:54:23	2023-12-02 19:49:04	18034574	3606914800	18034574	200	2312		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR027/27028/SRR27028722/SRR27028722.lite.1	AC96315475-1A	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	BGISEQ	BGISEQ-500	SRP475473	PRJNA1047928		1047928	SRS19711377	SAMN38600172	simple	542	Zymomonas mobilis	AC96315475-1A							no					HUBEI UNIVERSITY	SRA1761675		public	8ABE963631D76EF090A574C074EB26BB	AF18DD2D566AC48DB7B3D7C1B7332AD9		
SRX22720579	SRR27028721	2024-03-20 20:54:23	2023-12-02 19:48:56	18094523	3618904600	18094523	200	2305		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR027/27028/SRR27028721/SRR27028721.lite.1	AC96315475-2A	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	BGISEQ	BGISEQ-500	SRP475473	PRJNA1047928		1047928	SRS19711378	SAMN38600173	simple	542	Zymomonas mobilis	AC96315475-2A							no					HUBEI UNIVERSITY	SRA1761675		public	C1860943F61BB7770F0911D0A401B50C	E07630F936C1D120385731E187685B4D		
SRX3316529	SRR6207272	2017-10-24 12:24:11	2017-10-24 12:01:27	34350728	6870145600	34350728	200	2800		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207272.sralite.1	ANSXY	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121234	PRJNA409967		409967	SRS2622101	SAMN07686289	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238945							no					JGI	SRA623091		public	A1B958F800A6F9D242FA29185A9BAA98	8288C3AB664CBAE13DFCCCA2E74C0C89		
SRX3316530	SRR6207271	2017-10-24 12:14:13	2017-10-24 11:56:58	27446977	5489395400	27446977	200	2308		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207271.sralite.1	ANSYG	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121235	PRJNA409963		409963	SRS2622102	SAMN07686946	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238941							no					JGI	SRA623091		public	DA23CC7FD5FBFE5C7B1B86F6DA7C587C	2EAD308ECB8FE75A9055200D10D6C309		
SRX3316531	SRR6207270	2017-10-24 12:14:13	2017-10-24 11:52:49	27522653	5504530600	27522653	200	2281		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207270.sralite.1	ANSXW	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121236	PRJNA409965		409965	SRS2622103	SAMN07686288	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238943							no					JGI	SRA623091		public	6ED59CB006A6EA2106FF87CD5857B8CD	BEEC2D6355DF1EE177E2C4D25D447678		
SRX3316532	SRR6207269	2017-10-24 12:12:14	2017-10-24 11:51:11	31424301	6284860200	31424301	200	2573		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207269.sralite.1	ANSXZ	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121237	PRJNA409968		409968	SRS2622104	SAMN07686290	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238946							no					JGI	SRA623091		public	371D70532AD1224B5DA20751D28ED3E7	E24B8D57E40D180D6DB00A038EC71EF7		
SRX3316533	SRR6207268	2017-10-24 12:30:12	2017-10-24 12:12:15	31157488	6231497600	31157488	200	2597		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207268.sralite.1	ANSWS	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121238	PRJNA409961		409961	SRS2622105	SAMN07686945	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238939							no					JGI	SRA623091		public	FC4ACF3A65FDE6CCA49578330DF2F458	F2B0948A74AFCAAA3779BCA2447A4669		
SRX3316534	SRR6207267	2017-10-24 12:11:12	2017-10-24 11:51:56	26824861	5364972200	26824861	200	2247		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207267.sralite.1	ANSWP	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121239	PRJNA409960		409960	SRS2622106	SAMN07686944	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238938							no					JGI	SRA623091		public	749B06D466F201BE3124AE80CE1BA020	268DD9E902E1F445F437F698F0826917		
SRX3316535	SRR6207266	2017-10-24 12:12:14	2017-10-24 11:52:11	29408731	5881746200	29408731	200	2439		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207266.sralite.1	ANSTY	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121240	PRJNA409953		409953	SRS2622107	SAMN07686284	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238931							no					JGI	SRA623091		public	6B5BAB235032D5F3767BC75B9C7ECA20	9DA403162EF94E3C5440CFAA0813CF33		
SRX3316536	SRR6207265	2017-10-24 12:08:29	2017-10-24 11:50:38	27231625	5446325000	27231625	200	2210		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207265.sralite.1	ANSYA	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121241	PRJNA409969		409969	SRS2622108	SAMN07687200	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238947							no					JGI	SRA623091		public	B42DD426BA59EC2478B1458D654BEBC0	856D5ABEA2E5BF4A317BAD05F8126E8B		
SRX3316537	SRR6207264	2017-10-24 12:17:12	2017-10-24 11:59:51	27744989	5548997800	27744989	200	2309		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207264.sralite.1	ANSWN	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121242	PRJNA409958		409958	SRS2622109	SAMN07687057	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238936							no					JGI	SRA623091		public	3A1654966C922942A301C321C4A8C65B	13D4AF70B12355632B28061FA8F9935B		
SRX3316538	SRR6207263	2017-10-24 12:04:11	2017-10-24 11:50:17	26962821	5392564200	26962821	200	2206		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207263.sralite.1	ANSWC	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121244	PRJNA409955		409955	SRS2622111	SAMN07686286	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238933							no					JGI	SRA623091		public	8EF29CBA8F0EE1756BC18B80F25E1F06	7AA79544A7B2B8844A37A5A6D1A32A32		
SRX3316539	SRR6207262	2017-10-24 12:05:12	2017-10-24 11:49:12	24798412	4959682400	24798412	200	2061		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207262.sralite.1	ANSWH	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121243	PRJNA409957		409957	SRS2622110	SAMN07686287	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238935							no					JGI	SRA623091		public	AD13F0B757A07147A0FDDE876A1B4315	0EB5F1DEACE1A1A2F290B71B2D32D37C		
SRX3316540	SRR6207261	2017-10-24 12:14:13	2017-10-24 11:55:19	29590763	5918152600	29590763	200	2464		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207261.sralite.1	ANSWO	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121245	PRJNA409959		409959	SRS2622112	SAMN07687202	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238937							no					JGI	SRA623091		public	C2DDB520D8F6D83013E5ED66FF1027C4	92008E68DCC89295FB9C140D83D5B6B8		
SRX3316541	SRR6207260	2017-10-24 12:16:12	2017-10-24 11:52:58	30359962	6071992400	30359962	200	2499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207260.sralite.1	ANSTZ	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121246	PRJNA409964		409964	SRS2622113	SAMN07686947	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238942							no					JGI	SRA623091		public	B4E42354CAE4DAA233F855B27BE2E2EF	4E2CEB8FEAC3B49B51F2C2A6A69AE8A4		
SRX3316542	SRR6207259	2017-10-24 12:08:29	2017-10-24 11:51:19	27131502	5426300400	27131502	200	2224		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207259.sralite.1	ANSTX	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121247	PRJNA410414		410414	SRS2622114	SAMN07686395	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238920							no					JGI	SRA623091		public	554E3695640369E7B87AF1A96263BF6D	C2CCAF2B1E7CC7F1B3AD2A3C2EF44B12		
SRX3316543	SRR6207258	2017-10-24 12:08:29	2017-10-24 11:50:59	30379232	6075846400	30379232	200	2486		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207258.sralite.1	ANSUP	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121248	PRJNA410416		410416	SRS2622115	SAMN07685993	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238922							no					JGI	SRA623091		public	BD681BC3BAB4D367C1A3691981947886	9999DDD833BA40E0D9910A2BF5F510D5		
SRX3316544	SRR6207257	2017-10-24 12:05:12	2017-10-24 11:49:12	24399331	4879866200	24399331	200	2008		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207257.sralite.1	ANSUS	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121249	PRJNA410417		410417	SRS2622116	SAMN07686397	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238923							no					JGI	SRA623091		public	364CF08614AE53A977727AA1A8B52EEA	24598DB7576DBAFA9F9E3B145C206274		
SRX3316545	SRR6207256	2017-10-24 12:01:11	2017-10-24 11:48:46	23288784	4657756800	23288784	200	1898		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207256.sralite.1	ANSUY	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121250	PRJNA409950		409950	SRS2622117	SAMN07685991	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238928							no					JGI	SRA623091		public	BFEB420E33864CDCCE40FEFB0FE0FAAD	805687FAB36F93435A7DC2640A744DEA		
SRX3316546	SRR6207255	2017-10-24 12:14:13	2017-10-24 11:53:01	27696764	5539352800	27696764	200	2257		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207255.sralite.1	ANSUX	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121251	PRJNA409949		409949	SRS2622118	SAMN07686400	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238927							no					JGI	SRA623091		public	64C43E5DDFC2B3340FF5D96098FDE750	80D902DDC09E590B653408C4A8E5D8CF		
SRX3316547	SRR6207254	2017-10-24 12:00:12	2017-10-24 11:47:51	21767768	4353553600	21767768	200	1767		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207254.sralite.1	ANSUZ	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121252	PRJNA410419		410419	SRS2622119	SAMN07686283	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238929							no					JGI	SRA623091		public	57517E2C7F2BAAAD912DA0170DB2AF72	2FFE8967E03DF67ECF2F968685EA714B		
SRX3316548	SRR6207253	2017-10-24 12:14:13	2017-10-24 11:57:57	23732584	4746516800	23732584	200	1921		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207253.sralite.1	ANSUU	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121253	PRJNA409947		409947	SRS2622120	SAMN07685992	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238925							no					JGI	SRA623091		public	9CE1D09926CA9B730BBDAE285BA47DDC	CA57CCA30E95290B0192519A34C41D0E		
SRX3316549	SRR6207252	2017-10-24 12:00:12	2017-10-24 11:47:48	23030882	4606176400	23030882	200	1869		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207252.sralite.1	ANSUT	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121254	PRJNA409946		409946	SRS2622121	SAMN07686398	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238924							no					JGI	SRA623091		public	96C303FDCB5D8C99E6C8BCF6D06E6ECF	05A215D54640F8F343E7C20B3B7B2288		
SRX3316550	SRR6207251	2017-10-24 12:24:11	2017-10-24 12:06:08	27684101	5536820200	27684101	200	2277		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207251.sralite.1	ANSUW	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121255	PRJNA410418		410418	SRS2622122	SAMN07686399	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238926							no					JGI	SRA623091		public	2F741E778C114813B9906FE91393CADC	4026012E554289B4EFF8AF90543ACEF6		
SRX3316551	SRR6207250	2017-10-24 12:31:15	2017-10-24 12:15:25	29426269	5885253800	29426269	200	2411		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207250.sralite.1	ANSYB	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121256	PRJNA409970		409970	SRS2622123	SAMN07686948	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238948							no					JGI	SRA623091		public	0B36BF3CBEF5829A522612EECED37A17	301B10C36B14C65CE8C7AEF84C228F74		
SRX3316552	SRR6207249	2017-10-24 12:05:12	2017-10-24 11:50:02	26822793	5364558600	26822793	200	2172		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207249.sralite.1	ANSUH	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121257	PRJNA410421		410421	SRS2622124	SAMN07687198	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238954							no					JGI	SRA623091		public	35298126A1D1B2AE2A5C33BA101367ED	298AFE786CE477420BA705944316A3C1		
SRX3316553	SRR6207248	2017-10-24 12:07:12	2017-10-24 11:51:57	25068043	5013608600	25068043	200	2053		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207248.sralite.1	ANSUG	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121258	PRJNA409975		409975	SRS2622125	SAMN07686952	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238953							no					JGI	SRA623091		public	49D3FF3C60BB3F7F16A6C69777BD5ED9	AE688A737FB28EF738243E283FD5C7F2		
SRX3316554	SRR6207247	2017-10-24 12:12:14	2017-10-24 11:53:20	25779186	5155837200	25779186	200	2083		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207247.sralite.1	ANSUN	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121259	PRJNA410422		410422	SRS2622126	SAMN07685960	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238955							no					JGI	SRA623091		public	A7C4056218F43884CA2D0DB1DEE7D1A9	B7965A11EDB6A21B8A93D57220B00B39		
SRX3316555	SRR6207246	2017-10-24 11:52:14	2017-10-24 11:46:36	22672033	4534406600	22672033	200	1853		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207246.sralite.1	ANSUO	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121260	PRJNA410415		410415	SRS2622127	SAMN07686396	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238921							no					JGI	SRA623091		public	B1A42FBF3DA502159DEFA97C9625DB31	9A2BB366C9CD583CF6736AC3A4E33E98		
SRX3316556	SRR6207245	2017-10-24 12:01:12	2017-10-24 11:50:29	24069769	4813953800	24069769	200	1987		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207245.sralite.1	ANSUA	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121261	PRJNA409972		409972	SRS2622128	SAMN07686950	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238950							no					JGI	SRA623091		public	5DECBAE3F116ACCFE5C08B03B5C50075	5B452EBB0860048A0DB0077E06138E77		
SRX3316557	SRR6207244	2017-10-24 12:07:12	2017-10-24 11:51:26	26477402	5295480400	26477402	200	2159		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207244.sralite.1	ANSWG	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121262	PRJNA409956		409956	SRS2622129	SAMN07685989	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238934							no					JGI	SRA623091		public	DFABB2D4B3B34039BCD8AF9B894BE90E	96772E8AD1799264EE82192DE838355B		
SRX3316558	SRR6207243	2017-10-24 12:00:12	2017-10-24 11:46:23	22897394	4579478800	22897394	200	1908		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207243.sralite.1	ANSUB	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121263	PRJNA409973		409973	SRS2622130	SAMN07687199	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238951							no					JGI	SRA623091		public	9E3E75A4257F7829A0811C08695DC546	A3C73DCC1EF258637BFDF6C657DAEA73		
SRX3316559	SRR6207242	2017-10-24 12:02:12	2017-10-24 11:47:43	25825490	5165098000	0	200	2126		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207242.sralite.1	ANSUC	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121264	PRJNA409974		409974	SRS2622131	SAMN07686951	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238952							no					JGI	SRA623091		public				
SRX3316560	SRR6207241	2017-10-24 12:07:12	2017-10-24 11:48:45	26255596	5251119200	26255596	200	2117		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207241.sralite.1	ANSWA	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121265	PRJNA410420		410420	SRS2622132	SAMN07685990	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238930							no					JGI	SRA623091		public	49EE80B7F2C94144B86D0D7E47AEC351	691B7FCDE7C64977D2F93ABFC909709F		
SRX3316561	SRR6207240	2017-10-24 12:07:12	2017-10-24 11:49:50	26984266	5396853200	26984266	200	2233		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207240.sralite.1	ANSWB	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121266	PRJNA409954		409954	SRS2622133	SAMN07686285	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	Gp0238932							no					JGI	SRA623091		public	0B7CD5E4B5C8B3B489E7FB0930FD4EB4	0DBD5ED552932DFDE47B23986BDAD6FD		
SRX3316625	SRR6207342	2017-10-24 12:19:15	2017-10-24 12:04:28	25106945	5021389000	25106945	200	2005		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207342.sralite.1	ANSSW	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121269	PRJNA410447		410447	SRS2622197	SAMN07686704	simple	542	Zymomonas mobilis	Gp0239223							no					JGI	SRA623098		public	38F43DFEC6CA16BA8CA6218001C907A8	416A157058B4B8DFC2F1EBD66C9F24E7		
SRX3316626	SRR6207341	2017-10-24 12:22:15	2017-10-24 12:06:50	24472712	4894542400	24472712	200	1975		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207341.sralite.1	ANSSY	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121270	PRJNA410449		410449	SRS2622198	SAMN07686648	simple	542	Zymomonas mobilis	Gp0239225							no					JGI	SRA623098		public	9255E98471DCC39B808876A8DC7B5C50	745DA7EE9E9FA478C8FFFA80ECC523FA		
SRX3316627	SRR6207340	2017-10-24 12:19:15	2017-10-24 12:05:13	25442165	5088433000	25442165	200	2042		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207340.sralite.1	ANSSX	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121271	PRJNA410448		410448	SRS2622199	SAMN07686647	simple	542	Zymomonas mobilis	Gp0239224							no					JGI	SRA623098		public	C53F56C968308D053B32F0C72D6E8699	AEFD7EB118845B6AB2DA0CD7A41AC44B		
SRX3316628	SRR6207339	2017-10-24 12:21:12	2017-10-24 12:05:20	25398630	5079726000	25398630	200	2052		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207339.sralite.1	ANSTA	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121272	PRJNA410451		410451	SRS2622200	SAMN07686649	simple	542	Zymomonas mobilis	Gp0239227							no					JGI	SRA623098		public	87F0E09F31805EA019CF3E07AA0D963C	71E044E46EF816A884A792ACED9CE5E8		
SRX3316629	SRR6207338	2017-10-24 12:28:11	2017-10-24 12:13:43	23542829	4708565800	23542829	200	1894		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207338.sralite.1	ANSTB	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121273	PRJNA410452		410452	SRS2622201	SAMN07686650	simple	542	Zymomonas mobilis	Gp0239228							no					JGI	SRA623098		public	1B15B22C586852FE45E7963CD5DDC25A	40499D8D97E238004F7E8AD16FA3925F		
SRX3316630	SRR6207337	2017-10-24 12:24:11	2017-10-24 12:06:27	30347554	6069510800	30347554	200	2455		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/207/SRR6207337.sralite.1	ANSST	RNA-Seq	other	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP121274	PRJNA410445		410445	SRS2622202	SAMN07686645	simple	542	Zymomonas mobilis	Gp0239221							no					JGI	SRA623098		public	A8A2CEB59CFF04D7AD6D1327B47DF17D	27F3FCD3AC5BDE16280C69858CDFC3B8		
